market_id,display_name,category,process_family,target_variable,model_status,threshold_validation_status,historical_data_status,confidence_status,conservative_probability_status,odds_api_support,dk_contract_verified,requires_starting_goalie,requires_projected_active,requires_play_by_play,requires_joint_simulation,parlay_eligibility_status,can_calculate_true_p_today,can_calculate_market_novig_p_today,can_calculate_edge_ev_today,can_issue_operational_decision_today,prospective_validation_status,biggest_blocker,notes
TEAM_PP_GOAL_ANYTIME,Team to Score a PP Goal,TEAM,SPECIAL_TEAMS_STATE|TEAM_GOAL_GENERATION,Team to Score a PP Goal,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,Directly summable from the already-captured player-level pp.goals blocks across a team's own roster.
TEAM_PP_GOALS_TOTAL,Team Total PP Goals,TEAM,SPECIAL_TEAMS_STATE|TEAM_GOAL_GENERATION,Team Total PP Goals,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
TEAM_SH_GOAL,Team Short-Handed Goal,TEAM,SPECIAL_TEAMS_STATE|TEAM_GOAL_GENERATION,Team Short-Handed Goal,NOT_BUILT,NOT_BUILT,REQUIRES_NEW_EXTRACTION,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
TEAM_EMPTY_NET_GOAL,Team Empty-Net Goal,TEAM,EMPTY_NET_STATE|TEAM_GOAL_GENERATION,Team Empty-Net Goal,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,Empty-net goals are NOT ordinary 5v5 scoring events (Part 26) -- requires game-state awareness of pulled goalies.
TEAM_PIM_OU,Team Penalty Minutes O/U,TEAM,PENALTY_PROCESS,Team Penalty Minutes O/U,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
TEAM_PENALTIES_OU,Team Total Penalties O/U,TEAM,PENALTY_PROCESS,Team Total Penalties O/U,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
TEAM_FACEOFF_WINS_OU,Team Faceoff Wins O/U,TEAM,FACEOFF_PROCESS,Team Faceoff Wins O/U,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TO_OT,Game to Overtime,GAME_OUTCOME,GAME_SCORE_STATE|OT_SHOOTOUT_STATE,Game to Overtime,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,"Derivable from a coherent joint (home_goals, away_goals) distribution alone -- does NOT require event timing, only final-score simulation."
GAME_TO_SHOOTOUT,Game to Shootout,GAME_OUTCOME,GAME_SCORE_STATE|OT_SHOOTOUT_STATE,Game to Shootout,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
METHOD_OF_VICTORY_REGULATION,Method of Victory: Regulation,GAME_OUTCOME,GAME_SCORE_STATE|OT_SHOOTOUT_STATE,Method of Victory: Regulation,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
METHOD_OF_VICTORY_OVERTIME,Method of Victory: Overtime,GAME_OUTCOME,GAME_SCORE_STATE|OT_SHOOTOUT_STATE,Method of Victory: Overtime,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
METHOD_OF_VICTORY_SHOOTOUT,Method of Victory: Shootout,GAME_OUTCOME,GAME_SCORE_STATE|OT_SHOOTOUT_STATE,Method of Victory: Shootout,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
WINNING_MARGIN,Winning Margin,GAME_OUTCOME,GAME_SCORE_STATE,Winning Margin,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,"A function of the joint (home_goals, away_goals) distribution alone -- final-score-only, not event-time."
EXACT_FINAL_SCORE,Exact Final Score,GAME_OUTCOME,GAME_SCORE_STATE,Exact Final Score,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
BOTH_TEAMS_TO_SCORE,Both Teams to Score,GAME_OUTCOME,TEAM_GOAL_GENERATION,Both Teams to Score,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
BOTH_TEAMS_2PLUS_GOALS,Both Teams 2+ Goals,GAME_OUTCOME,TEAM_GOAL_GENERATION,Both Teams 2+ Goals,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
BOTH_TEAMS_3PLUS_GOALS,Both Teams 3+ Goals,GAME_OUTCOME,TEAM_GOAL_GENERATION,Both Teams 3+ Goals,NOT_BUILT,NOT_BUILT,AVAILABLE_USED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
FIRST_GOAL_TIMING,First Goal Timing,GAME_OUTCOME,PERIOD_EVENT_TIMING,First Goal Timing,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
FIRST_GOAL_METHOD_EV,First Goal Method: EV,GAME_OUTCOME,SPECIAL_TEAMS_STATE|PERIOD_EVENT_TIMING,First Goal Method: EV,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
FIRST_GOAL_METHOD_PP,First Goal Method: PP,GAME_OUTCOME,SPECIAL_TEAMS_STATE|PERIOD_EVENT_TIMING,First Goal Method: PP,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
FIRST_GOAL_METHOD_SH,First Goal Method: SH,GAME_OUTCOME,SPECIAL_TEAMS_STATE|PERIOD_EVENT_TIMING,First Goal Method: SH,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
RACE_TO_1,Race to 1,GAME_OUTCOME,PERIOD_EVENT_TIMING,Race to 1,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
RACE_TO_2,Race to 2,GAME_OUTCOME,PERIOD_EVENT_TIMING,Race to 2,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
RACE_TO_3,Race to 3,GAME_OUTCOME,PERIOD_EVENT_TIMING,Race to 3,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
RACE_TO_4,Race to 4,GAME_OUTCOME,PERIOD_EVENT_TIMING,Race to 4,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
TEAM_LEAD_1_0,Team to Lead 1-0,GAME_OUTCOME,PERIOD_EVENT_TIMING|GAME_SCORE_STATE,Team to Lead 1-0,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
TEAM_LEAD_2_0,Team to Lead 2-0,GAME_OUTCOME,PERIOD_EVENT_TIMING|GAME_SCORE_STATE,Team to Lead 2-0,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
LARGEST_LEAD,Largest Lead,GAME_OUTCOME,PERIOD_EVENT_TIMING|GAME_SCORE_STATE,Largest Lead,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
LEAD_AFTER_EVERY_PERIOD,Lead After Every Period,GAME_OUTCOME,PERIOD_EVENT_TIMING,Lead After Every Period,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
COME_FROM_BEHIND_WIN,Come-From-Behind Win,GAME_OUTCOME,PERIOD_EVENT_TIMING|GAME_SCORE_STATE,Come-From-Behind Win,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
ANY_EMPTY_NET_GOAL,Any Empty-Net Goal,GAME_OUTCOME,EMPTY_NET_STATE,Any Empty-Net Goal,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
ANY_SH_GOAL,Any Short-Handed Goal,GAME_OUTCOME,SPECIAL_TEAMS_STATE,Any Short-Handed Goal,NOT_BUILT,NOT_BUILT,REQUIRES_NEW_EXTRACTION,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
ANY_PP_GOAL,Any Power-Play Goal,GAME_OUTCOME,SPECIAL_TEAMS_STATE,Any Power-Play Goal,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_PP_GOALS,Game Total PP Goals,GAME_OUTCOME,SPECIAL_TEAMS_STATE,Game Total PP Goals,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_PENALTIES,Game Total Penalties,GAME_OUTCOME,PENALTY_PROCESS,Game Total Penalties,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_PIM,Game Total PIM,GAME_OUTCOME,PENALTY_PROCESS,Game Total PIM,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_SHOTS,Game Total Shots,GAME_OUTCOME,TEAM_SHOT_GENERATION,Game Total Shots,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED_AS_STANDALONE_TARGET,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_SAVES,Game Total Saves,GAME_OUTCOME,GOALIE_WORKLOAD_SAVE_PROCESS,Game Total Saves,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_BLOCKED_SHOTS,Game Total Blocked Shots,GAME_OUTCOME,PLAYER_BLOCK_EVENT_GENERATION,Game Total Blocked Shots,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED_AS_STANDALONE_TARGET,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
GAME_TOTAL_FACEOFFS,Game Total Faceoffs,GAME_OUTCOME,FACEOFF_PROCESS,Game Total Faceoffs,NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,True,False,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_PLAYER_GOAL,Player goal (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player goal (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_PLAYER_POINT,Player point (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player point (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_PLAYER_SOG,Player SOG (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player SOG (1st Period),VALIDATED,VALIDATED_1PLUS_2PLUS_3PLUS,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,YES,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"No live DraftKings price posted yet (preseason, confirmed empirically 2026-08-30)","PLAYER_SOG_BY_PERIOD_VALIDATION_REPORT.md: winning model is Candidate E (hybrid offset -- upstream full-game SOG expectation, from the existing VALIDATED research.player_sog model recomputed PIT-safely per row, plus a small period-specific contextual adjustment). Beats the best PIT-safe baseline with frac_improved >= 0.98 (game- and date-clustered bootstrap) at 1+/2+ in every period, every eval season. 3+ ALSO validated for period 1 specifically (frac_improved 0.999-1.000 both eval seasons). 4+/5+ never tested: <300 positive events in the eval set (pre-specified tail-support rule). Full-game coherence: sum(P1+P2+P3) exceeds the upstream full-game prediction by ~0.10 SOG on average (disclosed, not forced to zero). LOW-confidence bucket shows non-negative skill in both eval seasons (+0.004, +0.017) -- unrestricted."
PERIOD_1_TEAM_TOTAL_GOALS,Team total goals (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Team total goals (1st Period),RESEARCH,ATTEMPTED_NOT_VALIDATED,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"Research-stage only, not production-validated","TEAM_GOALS_BY_PERIOD_VALIDATION_REPORT.md: a real model (upstream full-game team-goal expectation x league-average period share + small offset-GLM adjustment, and a separate direct Poisson/NB GLM) was built and evaluated under strict walk-forward discipline. NEITHER beat the strongest PIT-safe baseline (full-game expectation x league-average share) with bootstrap evidence clearing this project's usual bar at any period/threshold, in both eval seasons simultaneously -- point-estimate differences were real but tiny (~0.0002-0.0007 mean Brier) and did not survive game- or date-clustered bootstrap scrutiny consistently. A real add-on test of MoneyPuck xG context (Part 8) made period-1 performance WORSE in the 2024-25 eval season (frac_improved 0.003) and did not clear the bar in 2025-26 either -- disclosed, not silently dropped. Real, disclosed home/away goal dependence exists and GROWS by period (raw correlation ~0 in P1, ~-0.05 to -0.07 in P2, ~-0.08 to -0.14 in P3) and is NOT explained away by the model (residual correlation nearly identical to raw) -- independence should not be assumed for future BTTS/correct-score pricing, especially in P3."
PERIOD_1_GAME_TOTAL_GOALS,Game total goals (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Game total goals (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_TEAM_TO_SCORE,Team to score (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Team to score (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_FIRST_TEAM_TO_SCORE,First team to score (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,First team to score (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_BOTH_TEAMS_SCORE,Both teams score (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Both teams score (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_CORRECT_SCORE,Correct score (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Correct score (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_1_GOALIE_SAVES,Goalie saves (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Goalie saves (1st Period),PARTIAL,PARTIAL_SEASON_INCONSISTENT,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,PARTIAL,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"Validated in some seasons/strata only, not consistently","GOALIE_SAVES_VALIDATION_REPORT.md: period saves compared a share-of-validated-full-game-model baseline against a direct per-period Poisson GLM candidate. P1: direct-Poisson beat the share baseline in 2025-26 (frac_improved=0.997) but not 2024-25 (0.831) -- PARTIAL, season-inconsistent. All figures CONDITIONAL_ON_ACTUAL_START."
